route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
17,12,t7A4-b1F4D-slC,"Downtown - TCAT",1,8013,39542_shp,0,0
17,12,t7E4-b1F4B-slC,"Downtown - TCAT",1,8011,39542_shp,0,0
17,12,t7FE-b1F48-slC,"Downtown - TCAT",1,8008,39542_shp,0,0
17,12,t83C-b1F44-slC,"Downtown - TCAT",1,8004,39608_shp,0,0
17,12,t986-b1F46-slC,"Downtown - TCAT",1,8006,39542_shp,0,0
17,12,tA3E-b1F5B-slC,"Downtown - TCAT",1,8027,39542_shp,0,0
17,12,tA49-b1F51-slC,"Downtown - TCAT",1,8017,39542_shp,0,0
17,12,tA52-b1F58-slC,"Downtown - TCAT",1,8024,39542_shp,0,0
17,13,t28A-b1B59-slD,"Downtown",0,7001,39481_shp,0,0
17,13,t292-b1B5B-slD,"Downtown",0,7003,39461_shp,0,0
17,13,t292-b1B5C-slD,"Downtown",0,7004,39481_shp,0,0
17,13,t2D4-b1B5D-slD,"Downtown",0,7005,39481_shp,0,0
17,13,t2EE-b1B5E-slD,"Downtown",0,7006,39481_shp,0,0
17,13,t2F6-b1B5F-slD,"Downtown",0,7007,39481_shp,0,0
17,13,t348-b1B61-slD,"Downtown",0,7009,39481_shp,0,0
17,13,t46D-b1B64-slD,"Downtown",0,7012,39481_shp,0,0
17,13,t4B3-b1B65-slD,"Downtown",0,7013,39481_shp,0,0
17,13,t4C2-b1B66-slD,"Downtown",0,7014,39481_shp,0,0
17,13,t4D1-b1B67-slD,"Downtown",0,7015,39481_shp,0,0
17,13,t73F-b1B64-slD,"Downtown - TCAT",1,7012,39556_shp,0,0
17,13,t77E-b1B5B-slD,"Downtown - TCAT",1,7003,39556_shp,0,0
17,13,t77E-b1B66-slD,"Downtown - TCAT",1,7014,39491_shp,0,0
17,13,t780-b1B65-slD,"Downtown - TCAT",1,7013,39556_shp,0,0
17,13,t785-b1B61-slD,"Downtown - TCAT",1,7009,39556_shp,0,0
17,13,t790-b1B63-slD,"Downtown - TCAT",1,7011,39556_shp,0,0
17,13,t79E-b1B5F-slD,"Downtown - TCAT",1,7007,39556_shp,0,0
17,13,t7E2-b1B5D-slD,"Downtown - TCAT",1,7005,39556_shp,0,0
17,13,t866-b1B5E-slD,"Downtown - TCAT",1,7006,39556_shp,0,0
17,15,t28A-b2329-slF,"Downtown",0,9001,39599_shp,0,0
17,15,t292-b232A-slF,"Downtown",0,9002,39536_shp,0,0
17,15,t292-b232B-slF,"Downtown",0,9003,39599_shp,0,0
17,15,t2C1-b232D-slF,"Downtown",0,9005,39599_shp,0,0
17,15,t2D4-b232E-slF,"Downtown",0,9006,39599_shp,0,0
17,15,t2F6-b2330-slF,"Downtown",0,9008,39599_shp,0,0
17,15,t390-b232D-slF,"Downtown - TCAT",1,9005,39631_shp,0,0
17,15,t3EA-b2334-slF,"Downtown",0,9012,39599_shp,0,0
17,15,t41A-b2333-slF,"Downtown",0,9011,39599_shp,0,0
17,15,t45E-b2335-slF,"Downtown",0,9013,39599_shp,0,0
17,15,t46D-b2336-slF,"Downtown",0,9014,39599_shp,0,0
17,15,t4B3-b2337-slF,"Downtown",0,9015,39599_shp,0,0
17,15,t4C2-b2338-slF,"Downtown",0,9016,39599_shp,0,0
17,15,t6CA-b233B-slF,"Downtown",0,9019,39599_shp,0,0
17,15,t714-b2337-slF,"Downtown - TCAT",1,9015,39482_shp,0,0
17,15,t721-b2338-slF,"Downtown - TCAT",1,9016,39482_shp,0,0
17,15,t788-b2332-slF,"Downtown - TCAT",1,9010,39631_shp,0,0
17,15,t7F2-b233A-slF,"Downtown - TCAT",1,9018,39631_shp,0,0
17,15,t834-b232F-slF,"Downtown - TCAT",1,9007,39631_shp,0,0
17,15,t9D3-b2330-slF,"Downtown - TCAT",1,9008,39482_shp,0,0
17,15,tA3E-b2335-slF,"Downtown - TCAT",1,9013,39482_shp,0,0
17,15,tA41-b233B-slF,"Downtown - TCAT",1,9019,39482_shp,0,0
17,15,tA52-b2336-slF,"Downtown - TCAT",1,9014,39482_shp,0,0
20,12,t280-b1F4A-slC,"Enfield",1,8010,39567_shp,0,0
20,12,t2C1-b1F4A-slC,"Downtown - Cornell",0,8010,39652_shp,0,0
20,12,t3F2-b1F49-slC,"Enfield",1,8009,39567_shp,0,0
20,12,t40B-b1F49-slC,"Ithaca Commons",0,8009,39463_shp,0,0
20,12,t664-b1F5C-slC,"Downtown - Enfield",1,8028,39606_shp,0,0
20,12,t6B3-b1F5C-slC,"Ithaca Commons",0,8028,39463_shp,0,0
20,15,t332-b232D-slF,"Enfield",1,9005,39466_shp,0,0
20,15,t352-b232D-slF,"Ithaca Commons",0,9005,39456_shp,0,0
20,15,t47E-b232C-slF,"Enfield",1,9004,39466_shp,0,0
20,15,t4BF-b232C-slF,"Ithaca Commons",0,9004,39456_shp,0,0
20,15,t735-b2332-slF,"Enfield",1,9010,39466_shp,0,0
20,15,t774-b2332-slF,"Ithaca Commons",0,9010,39456_shp,0,0
21,12,t26C-b1F44-slC,"Trumansburg",1,8004,39619_shp,0,0
21,12,t28A-b1F44-slC,"Downtown - Cornell",0,8004,39582_shp,0,0
21,12,t2E9-b1F49-slC,"Trumansburg",1,8009,39654_shp,0,0
21,12,t32F-b1F49-slC,"Downtown - Cornell",0,8009,39582_shp,0,0
21,12,t3F7-b1F57-slC,"Trumansburg",1,8023,39619_shp,0,0
21,12,t41A-b1F57-slC,"Downtown",0,8023,39589_shp,0,0
21,12,t591-b1F5B-slC,"Downtown-Trumansburg",1,8027,39658_shp,0,0
21,12,t5B1-b1F5B-slC,"Downtown",0,8027,39677_shp,0,0
21,12,t663-b1F57-slC,"Downtown-Trumansburg",1,8023,39464_shp,0,0
21,12,t6BC-b1F57-slC,"Downtown",0,8023,39677_shp,0,0
21,12,t6CA-b1F4B-slC,"Downtown-Trumansburg",1,8011,39464_shp,0,0
21,12,t720-b1F4B-slC,"Downtown",0,8011,39677_shp,0,0
21,13,t352-b1B61-slD,"Downtown-Trumansburg",1,7009,39492_shp,0,0
21,13,t39B-b1B61-slD,"Downtown",0,7009,39540_shp,0,0
21,13,t54B-b1B61-slD,"Downtown-Trumansburg",1,7009,39492_shp,0,0
21,13,t591-b1B61-slD,"Downtown",0,7009,39540_shp,0,0
21,13,t66D-b1B61-slD,"Downtown-Trumansburg",1,7009,39492_shp,0,0
21,13,t6B6-b1B61-slD,"Downtown",0,7009,39440_shp,0,0
21,15,t2CB-b232D-slF,"Trumansburg",1,9005,39669_shp,0,0
21,15,t2E9-b232D-slF,"Downtown",0,9005,39486_shp,0,0
21,15,t410-b232C-slF,"Downtown-Trumansburg",1,9004,39597_shp,0,0
21,15,t458-b232C-slF,"Downtown",0,9004,39486_shp,0,0
21,15,t672-b233A-slF,"Downtown-Trumansburg",1,9018,39597_shp,0,0
21,15,t6BD-b233A-slF,"Downtown",0,9018,39615_shp,0,0
21,15,t794-b233A-slF,"Downtown-Trumansburg",1,9018,39597_shp,0,0
21,15,t7DA-b233A-slF,"Downtown",0,9018,39615_shp,0,0
30,12,t258-b1F42-slC,"Cornell - Mall via Pleasant Grove",1,8002,39572_shp,0,0
30,12,t276-b1F42-slC,"Cornell - Downtown",0,8002,39668_shp,0,0
30,12,t276-b1F48-slC,"Cornell - Mall via Pleasant Grove",1,8008,39572_shp,0,0
30,12,t28B-b1F42-slC,"Cornell - Mall via Pleasant Grove",1,8002,39477_shp,0,0
30,12,t2BC-b1F48-slC,"Cornell - Downtown",0,8008,39668_shp,0,0
30,12,t2D1-b1F48-slC,"Cornell - Mall via Pleasant Grove",1,8008,39477_shp,0,0
30,12,t2DA-b1F42-slC,"Cornell - Downtown",0,8002,39668_shp,0,0
30,12,t2EE-b1F4D-slC,"Cornell - Mall via Pleasant Grove",1,8013,39572_shp,0,0
30,12,t2EF-b1F42-slC,"Cornell - Mall via Pleasant Grove",1,8002,39477_shp,0,0
30,12,t325-b1F48-slC,"Cornell - Downtown",0,8008,39668_shp,0,0
30,12,t32F-b1F4C-slC,"Cornell - Mall via Pleasant Grove",1,8012,39572_shp,0,0
30,12,t334-b1F4D-slC,"Cornell - Downtown",0,8013,39668_shp,0,0
30,12,t33B-b1F48-slC,"Cornell - Mall via Pleasant Grove",1,8008,39477_shp,0,0
30,12,t33E-b1F58-slC,"Cornell - Mall via Pleasant Grove",1,8024,39572_shp,0,0
30,12,t343-b1F42-slC,"Cornell - Downtown",0,8002,39668_shp,0,0
30,12,t34A-b1F4D-slC,"Cornell - Mall via Pleasant Grove",1,8013,39477_shp,0,0
30,12,t352-b1F4C-slC,"Cornell - Downtown",0,8012,39668_shp,0,0
30,12,t359-b1F42-slC,"Cornell - Mall via Pleasant Grove",1,8002,39477_shp,0,0
30,12,t389-b1F58-slC,"Cornell - Downtown",0,8024,39668_shp,0,0
30,12,t390-b1F4C-slC,"Cornell - Mall via Pleasant Grove",1,8012,39477_shp,0,0
30,12,t398-b1F48-slC,"Cornell - Downtown",0,8008,39668_shp,0,0
30,12,t39F-b1F58-slC,"Cornell - Mall via Pleasant Grove",1,8024,39477_shp,0,0
30,12,t3A7-b1F4D-slC,"Cornell - Downtown",0,8013,39668_shp,0,0
30,12,t3AE-b1F48-slC,"Cornell - Mall via Pleasant Grove",1,8008,39477_shp,0,0
30,12,t3B6-b1F42-slC,"Cornell - Downtown",0,8002,39668_shp,0,0
30,12,t3BD-b1F4D-slC,"Cornell - Mall via Pleasant Grove",1,8013,39477_shp,0,0
30,12,t3ED-b1F4C-slC,"Cornell - Downtown",0,8012,39668_shp,0,0
30,12,t3F4-b1F42-slC,"Cornell - Mall via Pleasant Grove",1,8002,39477_shp,0,0
30,12,t3FC-b1F58-slC,"Cornell - Downtown",0,8024,39668_shp,0,0
30,12,t403-b1F4C-slC,"Cornell - Mall via Pleasant Grove",1,8012,39477_shp,0,0
30,12,t40B-b1F48-slC,"Cornell - Downtown",0,8008,39668_shp,0,0
30,12,t412-b1F58-slC,"Cornell - Mall via Pleasant Grove",1,8024,39477_shp,0,0
30,12,t41A-b1F4D-slC,"Cornell - Downtown",0,8013,39668_shp,0,0
30,12,t421-b1F48-slC,"Cornell - Mall via Pleasant Grove",1,8008,39477_shp,0,0
30,12,t451-b1F42-slC,"Cornell - Downtown",0,8002,39668_shp,0,0
30,12,t458-b1F4D-slC,"Cornell - Mall via Pleasant Grove",1,8013,39477_shp,0,0
30,12,t460-b1F4C-slC,"Cornell - Downtown",0,8012,39668_shp,0,0
30,12,t467-b1F42-slC,"Cornell - Mall via Pleasant Grove",1,8002,39477_shp,0,0
30,12,t46F-b1F58-slC,"Cornell - Downtown",0,8024,39668_shp,0,0
30,12,t476-b1F4C-slC,"Cornell - Mall via Pleasant Grove",1,8012,39477_shp,0,0
30,12,t47E-b1F48-slC,"Cornell - Downtown",0,8008,39668_shp,0,0
30,12,t485-b1F58-slC,"Cornell - Mall via Pleasant Grove",1,8024,39477_shp,0,0
30,12,t4B5-b1F4D-slC,"Cornell - Downtown",0,8013,39668_shp,0,0
30,12,t4BC-b1F48-slC,"Cornell - Mall via Pleasant Grove",1,8008,39477_shp,0,0
30,12,t4C4-b1F42-slC,"Cornell - Downtown",0,8002,39668_shp,0,0
30,12,t4CB-b1F4D-slC,"Cornell - Mall via Pleasant Grove",1,8013,39477_shp,0,0
30,12,t4D3-b1F4C-slC,"Cornell - Downtown",0,8012,39668_shp,0,0
30,12,t4DA-b1F42-slC,"Cornell - Mall via Pleasant Grove",1,8002,39477_shp,0,0
30,12,t4E2-b1F58-slC,"Cornell - Downtown",0,8024,39668_shp,0,0
30,12,t4E9-b1F4C-slC,"Cornell - Mall via Pleasant Grove",1,8012,39477_shp,0,0
30,12,t519-b1F48-slC,"Cornell - Downtown",0,8008,39668_shp,0,0
30,12,t520-b1F58-slC,"Cornell - Mall via Pleasant Grove",1,8024,39477_shp,0,0
30,12,t528-b1F4D-slC,"Cornell - Downtown",0,8013,39668_shp,0,0
30,12,t52F-b1F48-slC,"Cornell - Mall via Pleasant Grove",1,8008,39477_shp,0,0
30,12,t537-b1F42-slC,"Cornell - Downtown",0,8002,39668_shp,0,0
30,12,t53E-b1F4D-slC,"Cornell - Mall via Pleasant Grove",1,8013,39477_shp,0,0
30,12,t546-b1F4C-slC,"Cornell - Downtown",0,8012,39668_shp,0,0
30,12,t54D-b1F42-slC,"Cornell - Mall via Pleasant Grove",1,8002,39477_shp,0,0
30,12,t57D-b1F58-slC,"Cornell - Downtown",0,8024,39668_shp,0,0
30,12,t584-b1F4C-slC,"Cornell - Mall via Pleasant Grove",1,8012,39477_shp,0,0
30,12,t58C-b1F48-slC,"Cornell - Downtown",0,8008,39668_shp,0,0
30,12,t593-b1F58-slC,"Cornell - Mall via Pleasant Grove",1,8024,39477_shp,0,0
30,12,t59B-b1F4D-slC,"Cornell - Downtown",0,8013,39668_shp,0,0
30,12,t5A2-b1F48-slC,"Cornell - Mall via Pleasant Grove",1,8008,39477_shp,0,0
30,12,t5AA-b1F42-slC,"Cornell - Downtown",0,8002,39668_shp,0,0
30,12,t5B1-b1F4D-slC,"Cornell - Mall via Pleasant Grove",1,8013,39477_shp,0,0
30,12,t5E1-b1F4C-slC,"Cornell - Downtown",0,8012,39668_shp,0,0
30,12,t5E8-b1F42-slC,"Cornell - Mall via Pleasant Grove",1,8002,39477_shp,0,0
30,12,t5F0-b1F58-slC,"Cornell - Downtown",0,8024,39668_shp,0,0
30,12,t5F7-b1F4C-slC,"Cornell - Mall via Pleasant Grove",1,8012,39477_shp,0,0
30,12,t5FF-b1F48-slC,"Cornell - Downtown",0,8008,39668_shp,0,0
30,12,t606-b1F58-slC,"Cornell - Mall via Pleasant Grove",1,8024,39477_shp,0,0
30,12,t60E-b1F4D-slC,"Cornell - Downtown",0,8013,39668_shp,0,0
30,12,t615-b1F48-slC,"Cornell - Mall via Pleasant Grove",1,8008,39477_shp,0,0
30,12,t645-b1F42-slC,"Cornell - Downtown",0,8002,39668_shp,0,0
30,12,t64C-b1F4D-slC,"Cornell - Mall via Pleasant Grove",1,8013,39477_shp,0,0
30,12,t654-b1F4C-slC,"Cornell - Downtown",0,8012,39668_shp,0,0
30,12,t65B-b1F42-slC,"Cornell - Mall via Pleasant Grove",1,8002,39477_shp,0,0
30,12,t663-b1F58-slC,"Cornell - Downtown",0,8024,39668_shp,0,0
30,12,t66A-b1F4C-slC,"Cornell - Mall via Pleasant Grove",1,8012,39477_shp,0,0
30,12,t672-b1F48-slC,"Cornell - Downtown",0,8008,39668_shp,0,0
30,12,t679-b1F58-slC,"Cornell - Mall via Pleasant Grove",1,8024,39477_shp,0,0
30,12,t6A9-b1F4D-slC,"Cornell - Downtown",0,8013,39668_shp,0,0
30,12,t6B0-b1F48-slC,"Cornell - Mall via Pleasant Grove",1,8008,39477_shp,0,0
30,12,t6B8-b1F42-slC,"Cornell - Downtown",0,8002,39668_shp,0,0
30,12,t6BF-b1F4D-slC,"Cornell - Mall via Pleasant Grove",1,8013,39477_shp,0,0
30,12,t6C7-b1F4C-slC,"Cornell - Downtown",0,8012,39668_shp,0,0
30,12,t6CE-b1F42-slC,"Cornell - Mall via Pleasant Grove",1,8002,39477_shp,0,0
30,12,t6D6-b1F58-slC,"Cornell - Downtown",0,8024,39668_shp,0,0
30,12,t6DD-b1F4C-slC,"Cornell - Mall via Pleasant Grove",1,8012,39477_shp,0,0
30,12,t70D-b1F48-slC,"Cornell - Downtown",0,8008,39668_shp,0,0
30,12,t714-b1F58-slC,"Cornell - Mall via Pleasant Grove",1,8024,39477_shp,0,0
30,12,t71C-b1F4D-slC,"Cornell - Downtown",0,8013,39668_shp,0,0
30,12,t723-b1F48-slC,"Cornell - Mall via Pleasant Grove",1,8008,39477_shp,0,0
30,12,t72B-b1F42-slC,"Cornell - Downtown",0,8002,39668_shp,0,0
30,12,t732-b1F4D-slC,"Cornell - Mall via Pleasant Grove",1,8013,39477_shp,0,0
30,12,t73A-b1F4C-slC,"Cornell - Downtown",0,8012,39515_shp,0,0
30,12,t771-b1F58-slC,"Cornell - Downtown",0,8024,39668_shp,0,0
30,12,t777-b1F42-slC,"Cornell - Mall via Pleasant Grove",1,8002,39477_shp,0,0
30,12,t780-b1F48-slC,"Cornell - Downtown",0,8008,39668_shp,0,0
30,12,t78F-b1F4D-slC,"Cornell - Downtown",0,8013,39668_shp,0,0
30,12,t795-b1F48-slC,"Cornell - Mall via Pleasant Grove",1,8008,39477_shp,0,0
30,12,t7A3-b1F42-slC,"Cornell - Downtown",0,8002,39668_shp,0,0
30,12,t7E0-b1F42-slC,"Cornell - Mall via Pleasant Grove",1,8002,39433_shp,0,0
30,12,t7E9-b1F48-slC,"Cornell - Downtown",0,8008,39668_shp,0,0
30,12,t834-b1F42-slC,"Cornell - Downtown",0,8002,39668_shp,0,0
30,12,t849-b1F42-slC,"Cornell - Mall via Pleasant Grove",1,8002,39433_shp,0,0
30,12,t898-b1F42-slC,"Cornell - Downtown",0,8002,39668_shp,0,0
30,12,t8AD-b1F42-slC,"Cornell - Mall via Pleasant Grove",1,8002,39433_shp,0,0
30,12,t8FC-b1F42-slC,"Cornell - Downtown",0,8002,39668_shp,0,0
30,12,t911-b1F42-slC,"Cornell - Mall via Pleasant Grove",1,8002,39433_shp,0,0
30,13,t2BC-b1B59-slD,"Cornell - Mall via Pleasant Grove",1,7001,39577_shp,0,0
30,13,t2DA-b1B59-slD,"Cornell - Downtown",0,7001,39661_shp,0,0
30,13,t2DE-b1B5D-slD,"Cornell - Mall via Pleasant Grove",1,7005,39476_shp,0,0
30,13,t2EE-b1B59-slD,"Cornell - Mall via Pleasant Grove",1,7001,39605_shp,0,0
30,13,t324-b1B5D-slD,"Cornell - Downtown",0,7005,39661_shp,0,0
30,13,t338-b1B5D-slD,"Cornell - Mall via Pleasant Grove",1,7005,39605_shp,0,0
30,13,t346-b1B59-slD,"Cornell - Downtown",0,7001,39661_shp,0,0
30,13,t35A-b1B59-slD,"Cornell - Mall via Pleasant Grove",1,7001,39605_shp,0,0
30,13,t390-b1B5D-slD,"Cornell - Downtown",0,7005,39661_shp,0,0
30,13,t3A4-b1B5D-slD,"Cornell - Mall via Pleasant Grove",1,7005,39605_shp,0,0
30,13,t3B2-b1B59-slD,"Cornell - Downtown",0,7001,39661_shp,0,0
30,13,t3EE-b1B59-slD,"Cornell - Mall via Pleasant Grove",1,7001,39605_shp,0,0
30,13,t3FC-b1B5D-slD,"Cornell - Downtown",0,7005,39661_shp,0,0
30,13,t410-b1B5D-slD,"Cornell - Mall via Pleasant Grove",1,7005,39605_shp,0,0
30,13,t41E-b1B59-slD,"Cornell - Downtown",0,7001,39661_shp,0,0
30,13,t45A-b1B59-slD,"Cornell - Mall via Pleasant Grove",1,7001,39605_shp,0,0
30,13,t468-b1B5D-slD,"Cornell - Downtown",0,7005,39661_shp,0,0
30,13,t479-b1B64-slD,"Cornell - Mall via Pleasant Grove",1,7012,39476_shp,0,0
30,13,t47C-b1B5D-slD,"Cornell - Mall via Pleasant Grove",1,7005,39605_shp,0,0
30,13,t4B5-b1B59-slD,"Cornell - Downtown",0,7001,39575_shp,0,0
30,13,t4BF-b1B65-slD,"Cornell - Mall via Pleasant Grove",1,7013,39476_shp,0,0
30,13,t4C4-b1B64-slD,"Cornell - Downtown",0,7012,39661_shp,0,0
30,13,t4CE-b1B66-slD,"Cornell - Mall via Pleasant Grove",1,7014,39476_shp,0,0
30,13,t4D3-b1B5D-slD,"Cornell - Downtown",0,7005,39661_shp,0,0
30,13,t4DC-b1B64-slD,"Cornell - Mall via Pleasant Grove",1,7012,39605_shp,0,0
30,13,t4DD-b1B67-slD,"Cornell - Mall via Pleasant Grove",1,7015,39476_shp,0,0
30,13,t4E2-b1B65-slD,"Cornell - Downtown",0,7013,39661_shp,0,0
30,13,t4EB-b1B5D-slD,"Cornell - Mall via Pleasant Grove",1,7005,39605_shp,0,0
30,13,t519-b1B66-slD,"Cornell - Downtown",0,7014,39661_shp,0,0
30,13,t522-b1B65-slD,"Cornell - Mall via Pleasant Grove",1,7013,39605_shp,0,0
30,13,t528-b1B67-slD,"Cornell - Downtown",0,7015,39661_shp,0,0
30,13,t531-b1B66-slD,"Cornell - Mall via Pleasant Grove",1,7014,39605_shp,0,0
30,13,t537-b1B64-slD,"Cornell - Downtown",0,7012,39661_shp,0,0
30,13,t540-b1B67-slD,"Cornell - Mall via Pleasant Grove",1,7015,39605_shp,0,0
30,13,t546-b1B5D-slD,"Cornell - Downtown",0,7005,39661_shp,0,0
30,13,t54F-b1B64-slD,"Cornell - Mall via Pleasant Grove",1,7012,39605_shp,0,0
30,13,t57D-b1B65-slD,"Cornell - Downtown",0,7013,39661_shp,0,0
30,13,t586-b1B5D-slD,"Cornell - Mall via Pleasant Grove",1,7005,39605_shp,0,0
30,13,t58C-b1B66-slD,"Cornell - Downtown",0,7014,39661_shp,0,0
30,13,t595-b1B65-slD,"Cornell - Mall via Pleasant Grove",1,7013,39605_shp,0,0
30,13,t59B-b1B67-slD,"Cornell - Downtown",0,7015,39661_shp,0,0
30,13,t5A4-b1B66-slD,"Cornell - Mall via Pleasant Grove",1,7014,39605_shp,0,0
30,13,t5AA-b1B64-slD,"Cornell - Downtown",0,7012,39661_shp,0,0
30,13,t5B3-b1B67-slD,"Cornell - Mall via Pleasant Grove",1,7015,39605_shp,0,0
30,13,t5E1-b1B5D-slD,"Cornell - Downtown",0,7005,39661_shp,0,0
30,13,t5EA-b1B64-slD,"Cornell - Mall via Pleasant Grove",1,7012,39605_shp,0,0
30,13,t5F0-b1B65-slD,"Cornell - Downtown",0,7013,39661_shp,0,0
30,13,t5F9-b1B5D-slD,"Cornell - Mall via Pleasant Grove",1,7005,39605_shp,0,0
30,13,t5FF-b1B66-slD,"Cornell - Downtown",0,7014,39661_shp,0,0
30,13,t608-b1B65-slD,"Cornell - Mall via Pleasant Grove",1,7013,39605_shp,0,0
30,13,t60E-b1B67-slD,"Cornell - Downtown",0,7015,39661_shp,0,0
30,13,t617-b1B66-slD,"Cornell - Mall via Pleasant Grove",1,7014,39605_shp,0,0
30,13,t645-b1B64-slD,"Cornell - Downtown",0,7012,39661_shp,0,0
30,13,t64E-b1B67-slD,"Cornell - Mall via Pleasant Grove",1,7015,39474_shp,0,0
30,13,t654-b1B5D-slD,"Cornell - Downtown",0,7005,39661_shp,0,0
30,13,t65D-b1B64-slD,"Cornell - Mall via Pleasant Grove",1,7012,39474_shp,0,0
30,13,t663-b1B65-slD,"Cornell - Downtown",0,7013,39661_shp,0,0
30,13,t66C-b1B5D-slD,"Cornell - Mall via Pleasant Grove",1,7005,39474_shp,0,0
30,13,t672-b1B66-slD,"Cornell - Downtown",0,7014,39661_shp,0,0
30,13,t67B-b1B65-slD,"Cornell - Mall via Pleasant Grove",1,7013,39474_shp,0,0
30,13,t6A9-b1B67-slD,"Cornell - Downtown",0,7015,39661_shp,0,0
30,13,t6B2-b1B66-slD,"Cornell - Mall via Pleasant Grove",1,7014,39474_shp,0,0
30,13,t6B8-b1B64-slD,"Cornell - Downtown",0,7012,39661_shp,0,0
30,13,t6C1-b1B67-slD,"Cornell - Mall via Pleasant Grove",1,7015,39474_shp,0,0
30,13,t6C7-b1B5D-slD,"Cornell - Downtown",0,7005,39661_shp,0,0
30,13,t6D0-b1B64-slD,"Cornell - Mall via Pleasant Grove",1,7012,39474_shp,0,0
30,13,t6D6-b1B65-slD,"Cornell - Downtown",0,7013,39575_shp,0,0
30,13,t6DF-b1B5D-slD,"Cornell - Mall via Pleasant Grove",1,7005,39474_shp,0,0
30,13,t70D-b1B66-slD,"Cornell - Downtown",0,7014,39575_shp,0,0
30,13,t71C-b1B67-slD,"Cornell - Downtown",0,7015,39661_shp,0,0
30,13,t72B-b1B64-slD,"Cornell - Downtown",0,7012,39661_shp,0,0
30,13,t730-b1B67-slD,"Cornell - Mall via Pleasant Grove",1,7015,39474_shp,0,0
30,13,t73A-b1B5D-slD,"Cornell - Downtown",0,7005,39661_shp,0,0
30,13,t776-b1B5D-slD,"Cornell - Mall via Pleasant Grove",1,7005,39474_shp,0,0
30,13,t784-b1B67-slD,"Cornell - Downtown",0,7015,39661_shp,0,0
30,13,t798-b1B67-slD,"Cornell - Mall via Pleasant Grove",1,7015,39474_shp,0,0
30,13,t7A6-b1B5D-slD,"Cornell - Downtown",0,7005,39661_shp,0,0
30,15,t2BC-b2329-slF,"Cornell - Mall via Pleasant Grove",1,9001,39683_shp,0,0
30,15,t2DA-b2329-slF,"Cornell - Downtown",0,9001,39531_shp,0,0
30,15,t2DE-b232E-slF,"Cornell - Mall via Pleasant Grove",1,9006,39670_shp,0,0
30,15,t2EE-b2329-slF,"Cornell - Mall via Pleasant Grove",1,9001,39479_shp,0,0
30,15,t324-b232E-slF,"Cornell - Downtown",0,9006,39531_shp,0,0
30,15,t338-b232E-slF,"Cornell - Mall via Pleasant Grove",1,9006,39479_shp,0,0
30,15,t346-b2329-slF,"Cornell - Downtown",0,9001,39531_shp,0,0
30,15,t35A-b2329-slF,"Cornell - Mall via Pleasant Grove",1,9001,39479_shp,0,0
30,15,t390-b232E-slF,"Cornell - Downtown",0,9006,39531_shp,0,0
30,15,t3A4-b232E-slF,"Cornell - Mall via Pleasant Grove",1,9006,39479_shp,0,0
30,15,t3B2-b2329-slF,"Cornell - Downtown",0,9001,39531_shp,0,0
30,15,t3EE-b2329-slF,"Cornell - Mall via Pleasant Grove",1,9001,39479_shp,0,0
30,15,t3FC-b232E-slF,"Cornell - Downtown",0,9006,39531_shp,0,0
30,15,t410-b232E-slF,"Cornell - Mall via Pleasant Grove",1,9006,39479_shp,0,0
30,15,t41E-b2329-slF,"Cornell - Downtown",0,9001,39531_shp,0,0
30,15,t45A-b2329-slF,"Cornell - Mall via Pleasant Grove",1,9001,39479_shp,0,0
30,15,t468-b232E-slF,"Cornell - Downtown",0,9006,39531_shp,0,0
30,15,t479-b2336-slF,"Cornell - Mall via Pleasant Grove",1,9014,39670_shp,0,0
30,15,t47C-b232E-slF,"Cornell - Mall via Pleasant Grove",1,9006,39479_shp,0,0
30,15,t4B5-b2329-slF,"Cornell - Downtown",0,9001,39531_shp,0,0
30,15,t4BF-b2337-slF,"Cornell - Mall via Pleasant Grove",1,9015,39670_shp,0,0
30,15,t4C4-b2336-slF,"Cornell - Downtown",0,9014,39531_shp,0,0
30,15,t4CD-b2329-slF,"Cornell - Mall via Pleasant Grove",1,9001,39479_shp,0,0
30,15,t4CE-b2338-slF,"Cornell - Mall via Pleasant Grove",1,9016,39670_shp,0,0
30,15,t4D3-b232E-slF,"Cornell - Downtown",0,9006,39531_shp,0,0
30,15,t4DC-b2336-slF,"Cornell - Mall via Pleasant Grove",1,9014,39479_shp,0,0
30,15,t4E2-b2337-slF,"Cornell - Downtown",0,9015,39531_shp,0,0
30,15,t4EB-b232E-slF,"Cornell - Mall via Pleasant Grove",1,9006,39479_shp,0,0
30,15,t519-b2338-slF,"Cornell - Downtown",0,9016,39531_shp,0,0
30,15,t522-b2337-slF,"Cornell - Mall via Pleasant Grove",1,9015,39479_shp,0,0
30,15,t528-b2329-slF,"Cornell - Downtown",0,9001,39531_shp,0,0
30,15,t531-b2338-slF,"Cornell - Mall via Pleasant Grove",1,9016,39479_shp,0,0
30,15,t537-b2336-slF,"Cornell - Downtown",0,9014,39531_shp,0,0
30,15,t540-b2329-slF,"Cornell - Mall via Pleasant Grove",1,9001,39479_shp,0,0
30,15,t546-b232E-slF,"Cornell - Downtown",0,9006,39531_shp,0,0
30,15,t54F-b2336-slF,"Cornell - Mall via Pleasant Grove",1,9014,39479_shp,0,0
30,15,t57D-b2337-slF,"Cornell - Downtown",0,9015,39531_shp,0,0
